benchmark,solver,score
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-16-46.smt2,MathSAT5,45.141
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2,smtinterpol-2.5-671-g6d0a7c6e,153.749
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2,CVC4-sq-final,25.4578
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2,z3-4.8.8,5.06452
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2,Yices 2.6.2 for SMTCOMP2020,0.810119
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-50.smt2,MathSAT5,158.955
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2,smtinterpol-2.5-671-g6d0a7c6e,293.567
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2,CVC4-sq-final,21.4757
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2,z3-4.8.8,3.6908
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2,Yices 2.6.2 for SMTCOMP2020,0.473526
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-5-50.smt2,MathSAT5,159.57
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,82.9455
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2,CVC4-sq-final,17.0131
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2,z3-4.8.8,3.53376
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.482426
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-26-48.smt2,MathSAT5,88.2634
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,45.3765
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2,CVC4-sq-final,14.6924
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2,z3-4.8.8,3.00342
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.31447
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-1-48.smt2,MathSAT5,87.7419
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2,smtinterpol-2.5-671-g6d0a7c6e,62.688
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2,CVC4-sq-final,18.6804
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2,z3-4.8.8,3.55941
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2,Yices 2.6.2 for SMTCOMP2020,0.885119
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-27-49.smt2,MathSAT5,117.725
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,35.4279
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2,CVC4-sq-final,13.5452
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2,z3-4.8.8,2.50923
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.436783
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-30-47.smt2,MathSAT5,62.5709
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2,smtinterpol-2.5-671-g6d0a7c6e,60.5061
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2,CVC4-sq-final,7.3278
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2,z3-4.8.8,4.10499
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2,Yices 2.6.2 for SMTCOMP2020,0.029292
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-15-49.smt2,MathSAT5,35.2743
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,60.096
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,CVC4-sq-final,15.4966
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,z3-4.8.8,2.67742
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.67524
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-18-48.smt2,MathSAT5,87.2643
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2,smtinterpol-2.5-671-g6d0a7c6e,136.976
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2,CVC4-sq-final,18.6837
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2,z3-4.8.8,3.09344
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2,Yices 2.6.2 for SMTCOMP2020,0.623605
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-11-49.smt2,MathSAT5,119.025
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2,smtinterpol-2.5-671-g6d0a7c6e,21.5808
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2,CVC4-sq-final,22.4368
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2,z3-4.8.8,3.66292
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2,Yices 2.6.2 for SMTCOMP2020,0.726001
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-50.smt2,MathSAT5,157.135
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,109.911
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2,CVC4-sq-final,15.5011
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2,z3-4.8.8,2.98341
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.380197
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-14-48.smt2,MathSAT5,88.1151
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,77.9306
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2,CVC4-sq-final,15.6434
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2,z3-4.8.8,3.31513
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.560326
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-10-48.smt2,MathSAT5,88.0695
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,36.9585
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2,CVC4-sq-final,12.3943
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2,z3-4.8.8,2.09664
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.331261
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-21-47.smt2,MathSAT5,61.9487
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2,smtinterpol-2.5-671-g6d0a7c6e,34.0779
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2,CVC4-sq-final,18.7339
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2,z3-4.8.8,3.07234
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2,Yices 2.6.2 for SMTCOMP2020,1.24528
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-32-49.smt2,MathSAT5,117.978
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2,smtinterpol-2.5-671-g6d0a7c6e,48.2785
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2,CVC4-sq-final,9.45093
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2,z3-4.8.8,1.87478
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2,Yices 2.6.2 for SMTCOMP2020,0.211438
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-3-46.smt2,MathSAT5,44.762
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,39.8349
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2,CVC4-sq-final,12.193
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2,z3-4.8.8,2.06796
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.394646
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-6-47.smt2,MathSAT5,62.4439
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,34.8826
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2,CVC4-sq-final,13.5219
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2,z3-4.8.8,2.52726
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.533025
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-29-47.smt2,MathSAT5,62.166
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,140.904
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2,CVC4-sq-final,11.8629
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2,z3-4.8.8,2.06627
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.253699
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-2-47.smt2,MathSAT5,62.2843
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,53.6666
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2,CVC4-sq-final,15.5254
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2,z3-4.8.8,3.26529
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.673216
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-37-48.smt2,MathSAT5,87.3855
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2,smtinterpol-2.5-671-g6d0a7c6e,23.6327
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2,CVC4-sq-final,4.32208
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2,z3-4.8.8,1.20266
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2,Yices 2.6.2 for SMTCOMP2020,0.200226
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/checkpass/prp-25-43.smt2,MathSAT5,15.994
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-40.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-40.smt2,smtinterpol-2.5-671-g6d0a7c6e,14.5813
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-40.smt2,CVC4-sq-final,2.02778
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-40.smt2,z3-4.8.8,10.1679
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-40.smt2,Yices 2.6.2 for SMTCOMP2020,0.0830269
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-40.smt2,MathSAT5,6.21817
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-34.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-34.smt2,smtinterpol-2.5-671-g6d0a7c6e,5.33406
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-34.smt2,CVC4-sq-final,0.972548
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-34.smt2,z3-4.8.8,2.22557
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-34.smt2,Yices 2.6.2 for SMTCOMP2020,0.0296051
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-34.smt2,MathSAT5,1.33177
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-14-36.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-14-36.smt2,smtinterpol-2.5-671-g6d0a7c6e,7.06322
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-14-36.smt2,CVC4-sq-final,1.36919
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-14-36.smt2,z3-4.8.8,4.5995
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-14-36.smt2,Yices 2.6.2 for SMTCOMP2020,0.050775
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-14-36.smt2,MathSAT5,2.52616
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-36.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-36.smt2,smtinterpol-2.5-671-g6d0a7c6e,5.294
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-36.smt2,CVC4-sq-final,1.50193
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-36.smt2,z3-4.8.8,4.82686
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-36.smt2,Yices 2.6.2 for SMTCOMP2020,0.0766331
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-26-36.smt2,MathSAT5,2.56851
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-40.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-40.smt2,smtinterpol-2.5-671-g6d0a7c6e,7.77976
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-40.smt2,CVC4-sq-final,2.08446
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-40.smt2,z3-4.8.8,11.6484
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-40.smt2,Yices 2.6.2 for SMTCOMP2020,0.0968931
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-40.smt2,MathSAT5,6.27747
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,veriT,1107.62
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,smtinterpol-2.5-671-g6d0a7c6e,5.09512
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,CVC4-sq-final,1.24466
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,z3-4.8.8,4.31691
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,Yices 2.6.2 for SMTCOMP2020,0.0837469
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,MathSAT5,1.9433
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-29.smt2,veriT,124.96
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-29.smt2,smtinterpol-2.5-671-g6d0a7c6e,2.86887
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-29.smt2,CVC4-sq-final,0.245491
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-29.smt2,z3-4.8.8,0.824009
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-29.smt2,Yices 2.6.2 for SMTCOMP2020,0.00985293
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-29.smt2,MathSAT5,0.23193
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-31.smt2,veriT,288.321
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-31.smt2,smtinterpol-2.5-671-g6d0a7c6e,3.88389
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-31.smt2,CVC4-sq-final,0.624177
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-31.smt2,z3-4.8.8,1.40918
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-31.smt2,Yices 2.6.2 for SMTCOMP2020,0.0203899
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-31.smt2,MathSAT5,0.627358
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-19-27.smt2,veriT,88.9967
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-19-27.smt2,smtinterpol-2.5-671-g6d0a7c6e,1.86299
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-19-27.smt2,CVC4-sq-final,0.267221
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-19-27.smt2,z3-4.8.8,0.832856
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-19-27.smt2,Yices 2.6.2 for SMTCOMP2020,0.011134
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-19-27.smt2,MathSAT5,0.181186
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-28.smt2,veriT,136.879
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-28.smt2,smtinterpol-2.5-671-g6d0a7c6e,2.09431
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-28.smt2,CVC4-sq-final,0.198801
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-28.smt2,z3-4.8.8,0.822644
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-28.smt2,Yices 2.6.2 for SMTCOMP2020,0.0115631
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-29-28.smt2,MathSAT5,0.180413
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,veriT,59.0501
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,smtinterpol-2.5-671-g6d0a7c6e,1.58453
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,CVC4-sq-final,0.275402
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,z3-4.8.8,0.697728
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,Yices 2.6.2 for SMTCOMP2020,0.010302
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,MathSAT5,0.188625
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-10-27.smt2,veriT,89.0938
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-10-27.smt2,smtinterpol-2.5-671-g6d0a7c6e,1.85707
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-10-27.smt2,CVC4-sq-final,0.280719
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-10-27.smt2,z3-4.8.8,0.673708
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-10-27.smt2,Yices 2.6.2 for SMTCOMP2020,0.0118159
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-10-27.smt2,MathSAT5,0.19041
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-32-36.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-32-36.smt2,smtinterpol-2.5-671-g6d0a7c6e,6.55956
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-32-36.smt2,CVC4-sq-final,1.44517
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-32-36.smt2,z3-4.8.8,4.18677
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-32-36.smt2,Yices 2.6.2 for SMTCOMP2020,0.061664
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-32-36.smt2,MathSAT5,2.59659
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-37.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-37.smt2,smtinterpol-2.5-671-g6d0a7c6e,5.57376
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-37.smt2,CVC4-sq-final,1.54502
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-37.smt2,z3-4.8.8,7.4262
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-37.smt2,Yices 2.6.2 for SMTCOMP2020,0.0607269
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-33-37.smt2,MathSAT5,3.30676
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-35.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-35.smt2,smtinterpol-2.5-671-g6d0a7c6e,6.88896
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-35.smt2,CVC4-sq-final,1.13747
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-35.smt2,z3-4.8.8,3.1382
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/med/int_from_list/prp-39-35.smt2,Yices 2.6.2 for SMTCOMP2020,0.034794
